"category_id","agg1","agg2"
"429178","Esportes e Fitness","Esqui e Snowboard"
"2963","Brinquedos e Hobbies","Veículos de Brinquedo"
"439147","Construção","Mobiliário para Banheiros"
"270196","Mais Categorias","Equipamento para Tatuagens"
"438927","Casa, Móveis e Decoração","Segurança para Casa"
"277670","Construção","Pisos e Rejuntes"
"179804","Construção","Pisos e Rejuntes"
"437218","Calçados, Roupas e Bolsas","Acessórios de Moda"
"45969","Bebês","Brinquedos para Bebês"
"271463","Bebês","Alimentação e Amamentação"
"277440","Indústria e Comércio","Equipamento para Escritórios"
"435345","Construção","Loja das Tintas"
"63102","Informática","Limpeza de PCs"
"4136","Informática","Palms e Handhelds"
"421380","Ferramentas","Acessórios para Ferramentas"
"50495","Eletrodomésticos","Fornos e Fogões"
"418690","Brinquedos e Hobbies","Artes e Atividades"
"271845","Indústria e Comércio","Equipamento para Escritórios"
"458193","Indústria e Comércio","Segurança Laboral"
"431454","Eletrônicos, Áudio e Vídeo","Acessórios para TV"
"49557","Acessórios para Veículos","Navegadores GPS para Vehículos"
"49067","Indústria e Comércio","Equipamento para Escritórios"
"439234","Acessórios para Veículos","Performance"
"269733","Pet Shop","Aves e Acessórios"
"455073","Eletrodomésticos","Fornos e Fogões"
"439412","Casa, Móveis e Decoração","Segurança para Casa"
"420290","Construção","Encanamento"
"459333","Esportes e Fitness","Futebol"
"454748","Indústria e Comércio","Segurança Laboral"
"116342","Acessórios para Veículos","Ferramentas para Veículos"
"424888","Brinquedos e Hobbies","Hobbies"
"9898","Brinquedos e Hobbies","Ar Livre e Playground"
"189211","Ferramentas","Caixas e Organizadores"
"67811","Esportes e Fitness","Mergulho"
"264788","Beleza e Cuidado Pessoal","Barbearia"
"438952","Esportes e Fitness","Golfe"
"11373","Celulares e Telefones","Rádio Comunicadores"
"277617","Acessórios para Veículos","Ferramentas para Veículos"
"100716","Câmeras e Acessórios","Equipamento de Revelação"
"442417","Agro","Insumos Agrícolas"
"1227","Livros, Revistas e Comics","Outros"
"439233","Acessórios para Veículos","Performance"
"420333","Bebês","Andadores e Mini Veículos"
"1371","Arte, Papelaria e Armarinho","Outros"
"457979","Acessórios para Veículos","Lubrificantes e Fluidos"
"429601","Bebês","Passeio do Bebê"
"420661","Instrumentos Musicais","Pianos e Teclados"
"1430","Calçados, Roupas e Bolsas","Calçados, Roupas e Bolsas"
"271308","Bebês","Segurança para Bebê"
"455860","Festas e Lembrancinhas","Fantasias e Cosplay"
"87347","Games","Peças para Consoles"
"46560","Acessórios para Veículos","Som Automotivo"
"7475","Celulares e Telefones","Acessórios para Celulares"
"277561","Beleza e Cuidado Pessoal","Depilação"
"4479","Instrumentos Musicais","Metrônomos"
"433258","Acessórios para Veículos","Limpeza Automotiva"
"4472","Instrumentos Musicais","Caixas de Som"
"278067","Calçados, Roupas e Bolsas","Roupas para Bebês"
"271274","Esportes e Fitness","Paintball"
"440834","Bebês","Higiene e Cuidados com o Bebê"
"67863","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"29907","Beleza e Cuidado Pessoal","Maquiagem"
"419526","Pet Shop","Anfíbios e Répteis"
"436421","Casa, Móveis e Decoração","Organização para Casa"
"38172","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"11998","Brinquedos e Hobbies","Hobbies"
"278255","Esportes e Fitness","Pilates e Yoga"
"99970","Informática","Limpeza de PCs"
"277596","Celulares e Telefones","Rádio Comunicadores"
"190438","Calçados, Roupas e Bolsas","Acessórios de Moda"
"117962","Brinquedos e Hobbies","Piscinas de Bolas e Infláveis"
"271397","Ferramentas","Ferramentas para Jardim"
"277807","Indústria e Comércio","Têxtil e Calçado"
"270310","Indústria e Comércio","Publicidade e Promoção"
"28139","Calçados, Roupas e Bolsas","Roupas para Bebês"
"437226","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie"
"9903","Esportes e Fitness","Surf e Bodyboard"
"260674","Acessórios para Veículos","Performance"
"1387","Bebês","Passeio do Bebê"
"45301","Instrumentos Musicais","Equipamento para DJs"
"457477","Festas e Lembrancinhas","Decoração de Festa"
"269510","Alimentos e Bebidas","Bebidas"
"417962","Calçados, Roupas e Bolsas","Indumentária Laboral e Escolar"
"271153","Construção","Loja das Tintas"
"12547","Esportes e Fitness","Mergulho"
"278101","Instrumentos Musicais","Instrumentos de Sopro"
"278100","Instrumentos Musicais","Instrumentos de Sopro"
"438975","Indústria e Comércio","Arquitetura e Desenho"
"270876","Pet Shop","Peixes"
"194732","Bebês","Segurança para Bebê"
"198290","Esportes e Fitness","Pilates e Yoga"
"277562","Ferramentas","Acessórios para Ferramentas"
"3619","Informática","Leitores e Scanners"
"457914","Construção","Encanamento"
"455574","Ferramentas","Acessórios para Ferramentas"
"431107","Ferramentas","Ferramentas para Jardim"
"439439","Acessórios para Veículos","Performance"
"435320","Construção","Encanamento"
"278073","Instrumentos Musicais","Instrumentos de Corda"
"169597","Saúde","Massagem"
"194809","Alimentos e Bebidas","Bebidas"
"439302","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"455494","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"3385","Acessórios para Veículos","Som Automotivo"
"438929","Casa, Móveis e Decoração","Camas, Colchões e Acessórios"
"270107","Pet Shop","Gatos"
"433048","Brinquedos e Hobbies","Fantoches e Marionetas"
"430763","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"432862","Calçados, Roupas e Bolsas","Indumentária Laboral e Escolar"
"31722","Antiguidades e Coleções","Filatelia"
"431348","Calçados, Roupas e Bolsas","Malas e Bolsas"
"432059","Esportes e Fitness","Paintball"
"439316","Indústria e Comércio","Publicidade e Promoção"
"438505","Festas e Lembrancinhas","Decoração de Festa"
"271217","Indústria e Comércio","Segurança Laboral"
"269952","Ferramentas","Ferramentas para Jardim"
"438153","Acessórios para Veículos","Ferramentas para Veículos"
"437802","Acessórios para Veículos","Ferramentas para Veículos"
"3771","Instrumentos Musicais","Instrumentos de Sopro"
"186805","Casa, Móveis e Decoração","Têxteis de Casa e Decoração"
"169605","Saúde","Massagem"
"439443","Acessórios para Veículos","Performance"
"458036","Pet Shop","Coleiras"
"179794","Acessórios para Veículos","Segurança Veicular"
"457058","Agro","Animais"
"181287","Eletrodomésticos","Refrigeração"
"278229","Construção","Pisos e Rejuntes"
"1893","Indústria e Comércio","Outros"
"133950","Eletrônicos, Áudio e Vídeo","Media Streaming"
"435323","Construção","Encanamento"
"437803","Acessórios para Veículos","Ferramentas para Veículos"
"271614","Acessórios para Veículos","Limpeza Automotiva"
"457509","Festas e Lembrancinhas","Descartáveis para Festa"
"420042","Mais Categorias","Artigos para Fumadores"
"454708","Construção","Mobiliário para Banheiros"
"435535","Esportes e Fitness","Equitação"
"10321","Informática","Palms e Handhelds"
"425069","Indústria e Comércio","Têxtil e Calçado"
"86698","Bebês","Maternidade"
"418473","Acessórios para Veículos","Ferramentas para Veículos"
"437640","Brinquedos e Hobbies","Hobbies"
"270402","Construção","Máquinas para Construção"
"7508","Celulares e Telefones","Acessórios para Celulares"
"455077","Eletrodomésticos","Fornos e Fogões"
"458043","Pet Shop","Repelentes Ultrassônicos"
"271736","Games","Fliperamas e Arcade"
"181294","Eletrodomésticos","Refrigeração"
"424940","Esportes e Fitness","Artes Marciais e Boxe"
"28174","Calçados, Roupas e Bolsas","Roupas para Bebês"
"430802","Informática","Componentes para PC"
"455587","Construção","Aberturas"
"270915","Esportes e Fitness","Equitação"
"430170","Acessórios para Veículos","Performance"
"431556","Calçados, Roupas e Bolsas","Indumentária Laboral e Escolar"
"418302","Celulares e Telefones","Rádio Comunicadores"
"417101","Construção","Loja das Tintas"
"269585","Alimentos e Bebidas","Bebidas"
"417916","Bebês","Roupas de Bebê"
"255098","Construção","Acessórios de Construção"
"455499","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"11345","Celulares e Telefones","Peças para Celular"
"39491","Brinquedos e Hobbies","Brinquedos Eletrônicos"
"420374","Bebês","Quarto do Bebê"
"433685","Brinquedos e Hobbies","Veículos de Brinquedo"
"270284","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"432439","Celulares e Telefones","Acessórios para Celulares"
"6812","Instrumentos Musicais","Instrumentos de Sopro"
"270035","Construção","Pisos e Rejuntes"
"67524","Esportes e Fitness","Beisebol e Softbol"
"418845","Pet Shop","Anfíbios e Répteis"
"456357","Eletrodomésticos","Cuidado Pessoal"
"272140","Indústria e Comércio","Segurança Laboral"
"399230","Joias e Relógios","Relógios"
"193963","Indústria e Comércio","Equipamento para Escritórios"
"100715","Câmeras e Acessórios","Equipamento de Revelação"
"456142","Acessórios para Veículos","Lubrificantes e Fluidos"
"420659","Pet Shop","Roedores"
"455496","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"277608","Ferramentas","Acessórios para Ferramentas"
"455817","Saúde","Mobilidade"
"456836","Agro","Apicultura"
"432678","Ferramentas","Acessórios para Ferramentas"
"455869","Beleza e Cuidado Pessoal","Artefatos para Cabelo"
"9769","Esportes e Fitness","Futebol"
"457510","Festas e Lembrancinhas","Lembrancinhas para Fiestas"
"190430","Calçados, Roupas e Bolsas","Acessórios de Moda"
"429091","Ferramentas","Ferramentas para Jardim"
"270685","Indústria e Comércio","Segurança Laboral"
"437747","Brinquedos e Hobbies","Mini Veículos e Bicicletas"
"432992","Brinquedos e Hobbies","Anti-stress e Engenho"
"72514","Celulares e Telefones","Telefonia Fixa e Sem Fio"
"277810","Esportes e Fitness","Tênis, Paddle e Squash"
"418549","Construção","Aberturas"
"455431","Alimentos e Bebidas","Frescos"
"99779","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"456861","Agro","Apicultura"
"269667","Beleza e Cuidado Pessoal","Artigos para Cabeleireiros"
"271667","Bebês","Quarto do Bebê"
"437432","Brinquedos e Hobbies","Hobbies"
"457132","Beleza e Cuidado Pessoal","Cuidados com a Pele"
"1246","Beleza e Cuidado Pessoal","Beleza e Cuidado Pessoal"
"269959","Construção","Mobiliário para Cozinhas"
"270204","Pet Shop","Coelhos"
"271325","Esportes e Fitness","Paintball"
"442399","Agro","Infra-estrutura Rural"
"455428","Alimentos e Bebidas","Congelados"
"4860","Acessórios para Veículos","Rodas"
"48512","Celulares e Telefones","Telefonia Fixa e Sem Fio"
"277544","Construção","Encanamento"
"439318","Indústria e Comércio","Publicidade e Promoção"
"277953","Mais Categorias","Artigos para Fumadores"
"272197","Calçados, Roupas e Bolsas","Malas e Bolsas"
"435215","Instrumentos Musicais","Equipamento para DJs"
"271479","Casa, Móveis e Decoração","Têxteis de Casa e Decoração"
"169596","Saúde","Massagem"
"455066","Eletrodomésticos","Fornos e Fogões"
"456885","Agro","Apicultura"
"278099","Instrumentos Musicais","Instrumentos de Sopro"
"459592","Celulares e Telefones","Óculos"
"429089","Ferramentas","Ferramentas para Jardim"
"1124","Pet Shop","Cavalos"
"186804","Casa, Móveis e Decoração","Têxteis de Casa e Decoração"
"1174","Música, Filmes e Seriados","Música"
"278076","Instrumentos Musicais","Instrumentos de Corda"
"22727","Acessórios para Veículos","Rodas"
"418876","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"455072","Eletrodomésticos","Fornos e Fogões"
"186461","Casa, Móveis e Decoração","Têxteis de Casa e Decoração"
"271535","Eletrodomésticos","Lavadores"
"432212","Casa, Móveis e Decoração","Segurança para Casa"
"455813","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"269735","Pet Shop","Aves e Acessórios"
"431735","Joias e Relógios","Artigos de Joalharia"
"458004","Bebês","Maternidade"
"455479","Brinquedos e Hobbies","Brinquedos de Praia e Piscina"
"445764","Acessórios para Veículos","Serviços Programados"
"439284","Esportes e Fitness","Equitação"
"456863","Agro","Apicultura"
"457191","Agro","Maquinaria Agrícola"
"271291","Construção","Loja das Tintas"
"11290","Eletrônicos, Áudio e Vídeo","Pilhas e Carregadores"
"3938","Joias e Relógios","Outros"
"277976","Casa, Móveis e Decoração","Segurança para Casa"
"4612","Instrumentos Musicais","Instrumentos de Sopro"
"135936","Instrumentos Musicais","Equipamento para DJs"
"50668","Brinquedos e Hobbies","Piscinas de Bolas e Infláveis"
"271912","Eletrodomésticos","Refrigeração"
"432109","Eletrodomésticos","Bebedouros e Purificadores"
"271630","Eletrodomésticos","Lavadores"
"270131","Brinquedos e Hobbies","Instrumentos Musicais"
"87344","Games","Peças para Consoles"
"257410","Brinquedos e Hobbies","Ar Livre e Playground"
"429033","Bebês","Passeio do Bebê"
"455914","Alimentos e Bebidas","Comida Preparada"
"5451","Indústria e Comércio","Gráfica e Impressão"
"457421","Festas e Lembrancinhas","Fantasias e Cosplay"
"429382","Beleza e Cuidado Pessoal","Maquiagem"
"458207","Mais Categorias","Bundle"
"457104","Agro","Máquinas Forrageiras"
"129662","Informática","Tablets e Acessórios"
"45715","Instrumentos Musicais","Instrumentos de Corda"
"457877","Brinquedos e Hobbies","Miniaturas"
"456972","Mais Categorias","Artigos para Fumadores"
"431023","Construção","Encanamento"
"457180","Agro","Produçao Animal"
"434809","Instrumentos Musicais","Instrumentos de Sopro"
"182030","Beleza e Cuidado Pessoal","Maquiagem"
"179703","Construção","Aberturas"
"440905","Esportes e Fitness","Tiro Esportivo"
"39046","Celulares e Telefones","Peças para Celular"
"431049","Bebês","Segurança para Bebê"
"278146","Celulares e Telefones","Smartwatches e Acessórios"
"430627","Informática","Monitores e Acessórios"
"457430","Festas e Lembrancinhas","Fantasias e Cosplay"
"438708","Construção","Mobiliário para Banheiros"
"430471","Esportes e Fitness","Mergulho"
"253383","Construção","Encanamento"
"438503","Acessórios para Veículos","Tuning"
"277963","Indústria e Comércio","Publicidade e Promoção"
"188064","Calçados, Roupas e Bolsas","Bermudas e Shorts"
"457917","Acessórios para Veículos","Lubrificantes e Fluidos"
"420316","Bebês","Maternidade"
"438617","Celulares e Telefones","Tarifadores e Cabines"
"456138","Acessórios para Veículos","Lubrificantes e Fluidos"
"457978","Acessórios para Veículos","Lubrificantes e Fluidos"
"457075","Agro","Maquinaria Agrícola"
"457434","Festas e Lembrancinhas","Equipamento para Festas"
"27533","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie"
"372469","Acessórios para Veículos","GNV"
"456841","Agro","Proteção de Culturas"
"457406","Festas e Lembrancinhas","Fantasias e Cosplay"
"200339","Beleza e Cuidado Pessoal","Cuidados com a Pele"
"244976","Construção","Loja das Tintas"
"271296","Eletrônicos, Áudio e Vídeo","Drones e Acessórios"
"271104","Instrumentos Musicais","Instrumentos de Sopro"
"458049","Pet Shop","Botas"
"2457","Antiguidades e Coleções","Filatelia"
"454732","Brinquedos e Hobbies","Bonecos e Bonecas"
"275885","Indústria e Comércio","Equipamento para Escritórios"
"261069","Bebês","Chupetas e Mordedores"
"49488","Instrumentos Musicais","Microfones e Amplificadores"
"270866","Indústria e Comércio","Embalagem e Logística"
"454727","Esportes e Fitness","Surf e Bodyboard"
"1881","Beleza e Cuidado Pessoal","Maquiagem"
"270081","Informática","Conectividade e Redes"
"447813","Eletrônicos, Áudio e Vídeo","Acessórios para TV"
"432184","Arte, Papelaria e Armarinho","Arte e Trabalhos Manuais"
"1386","Bebês","Passeio do Bebê"
"1736","Informática","Softwares"
"439445","Acessórios para Veículos","Performance"
"272080","Eletrodomésticos","Refrigeração"
"277633","Saúde","Terapias Alternativas"
"3014","Instrumentos Musicais","Outros"
