"item_id","item","unidades_30d","vertical","agg1_ml","agg2_ml","agg3_ml","domain_id"
"5314370904","Massa De Biscuit Make+ Eva Para Modelagem 20 Cores Do 250g - Colorido","46","CONSTRUCTION & INDUSTRY","STATIONERY","ART & CRAFT SUPPLIES","ART & CRAFT SUPPLIES","MLB-COLD_PORCELAIN_CLAYS"
"5950423238","Base Suporte 360º Ajustável Alumínio Para Tablet/ iPad,suporte Ergonomico, Suportealuminio,adequado Para Laptops E Tablets Menores De 15polegadas, Preto","46","TECHNOLOGY","SMARTPHONES & TABLETS","TABLETS & READERS ACCESSORIES","TABLET ACCESSORIES","MLB-TABLET_STANDS"
"6108232570","Câmera De Trilha Caça Com Visão Noturna 12mp Ip66 Camuflado Camuflagem Hd 1080p Video Recorder","46","TECHNOLOGY","CAMERAS & DRONES","CAMERAS & VIDEO CAMERAS","CAMERAS & VIDEO CAMERAS","MLB-DIGITAL_CAMERAS"
"4238636409","Vestido Curto Soltinho Moda Verão Casual Estampado Com Manga","46","FASHION","APPAREL","CLOTHING","DRESSES","MLB-DRESSES"
"3751280015","Mantinha Soft Antialérgica Coberta De Colo Bebê Viagem Pet","46","FURNISHING & HOUSEWARE","TEXTILES","BEDROOM TEXTILES","BLANKETS & COMFORTERS","MLB-BLANKETS"
"5752069546","Porta Jóias Viagem Couro Estojo Maquiagem Portátil Cor Rosa Claro","46","FASHION","APPAREL ACCESSORIES","JEWELRY","JEWELRY","MLB-JEWELRY_STANDS_AND_CASES"
"6174683930","Filamento Petg Impressão 3d Rolo 1kg Easy Print 3d 1,75mm Branco","46","TECHNOLOGY","IT APPLIANCES","PRINTERS PARTS & ACCESSORIES","PRINTERS 3D ACCESSORIES","MLB-3D_PRINTER_FILAMENTS"
"3631962843","Luva X11 Blackout 2 Meio Dedo Motociclista Motoqueiro Bike","46","VEHICLE PARTS & ACCESSORIES","ACC MOTORCYCLES","MOTORCYCLE ACCESSORIES","MOTORCYCLE ACCESSORIES CLOTHING & FOOTWEAR","MLB-MOTORCYCLIST_GLOVES"
"5924576768","Estojo De Veludo Para Placa De Homenagem 10x15 Com Aba","46","FASHION","APPAREL ACCESSORIES","JEWELRY","JEWELRY","MLB-JEWELRY_STANDS_AND_CASES"
"4862886004","Camiseta Gola Polo  Básica Uniforme Premium Anti Pilling","46","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"2019518710","Camiseta Masculina Blusa Malha Fria Não Amassa Viscolycra","46","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5439655834","Capacete Couro Coquinho Pro Tork Custom Bike Moto Cor Preto Liso Brilhante","46","VEHICLE PARTS & ACCESSORIES","ACC MOTORCYCLES","MOTORCYCLE HELMETS","MOTORCYCLE HELMETS","MLB-MOTORCYCLE_HELMETS"
"5700770746","Resina Xiaozhuzi Standard 1kg, Preto Branco Cinza Transparen","46","OTHERS","ANTIQUES & HOBBIES","ANTIQUES & HOBBIES","ANTIQUES & HOBBIES","MLB-RESINS"
"5002894248","Mini Bomba 6v A 12v Água / Ar / Vácuo / Aquário Rs-385","46","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-ELECTRONIC_ACCESSORIES_AND_REPLACEMENTS"
"5579126912","Aspirador De Pó Mini Soprador 3em1 Usb 1 Refil Portátil Recarregável Marca Rhyde 127/220v","46","HOME ELECTRONICS","SMALL APPLIANCES","HOUSING & CLEANING","VACUUM CLEANERS","MLB-VACUUM_AND_STEAM_CLEANERS"
"5720774056","Painel Plafon Led Embutir Slim 30x30 24w Quadrado Estrutura Branco Luz 6000k Branco Frio 127/220v","46","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"5939294846","Cordão Pisca Pisca Lâmpada Led Branco P/ Natal E Festa 8f Branco Quente 220v","46","FURNISHING & HOUSEWARE","DECOR","CHRISTMAS DECOR","CHRISTMAS DECOR","MLB-CHRISTMAS_AND_DECORATIVE_STRINGS_LIGHTS"
"6594228614","Kit Batente E Coifa Amortecedor Traseiro Corsa Celta Prisma","46","VEHICLE PARTS & ACCESSORIES","ACC CARS & VANS","CARS & VANS REPLACEMENT PARTS","CARS & VANS STEERING & SUSPENSION","MLB-VEHICLE_SHOCK_ABSORBER_BUMP_STOPS"
"3698768650","Lenços Umedecidos Pampers Aroma De Aloe Vera, 192 Unidades","46","CPG","CPG PERSONAL CARE","CPG BABY CARE","BABY HYGIENE","MLB-WET_BABY_WIPES"
"5164032988","Kit Com 3 Conjuntos De Sutiã Reforçado E Calcinha Fio Duplo","46","FASHION","APPAREL","BASICS","LINGERIE PANTIES","MLB-LINGERIE_SETS"
"4212908651","Balança Digital Cozinha Fitness Inox 10kg Alimentos Visor Grande Alta Precisão Pesar Dieta Portátil Prateada Pilha Nixzen 10 Kg","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","PREP, GADGETS AND ACC","MLB-COOKING_SCALES"
"5691912818","Legging Lupo Calça Max Original Cintura Alta Cós Ref.71053","46","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-LEGGINGS"
"6501126642","Jogo 6 Taças De Vidro Vinho/água 490ml Nadir Figueiredo Barone Transparente","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DRINKWARE & ICE","MLB-DRINKING_GLASSES"
"5558857846","Fone De Ouvido Lenovo Headset Estéreo Com Fio Usb-a Gen 2 Preto","46","TECHNOLOGY","WEARABLES","HEADPHONES","HEADPHONES","MLB-HEADPHONES"
"5124557996","Sandalia Chinelo Nuvem Unissex Slide Banho Leve Bgx77x","46","FASHION","FOOTWEAR","SANDAL","SANDAL","MLB-SANDALS_AND_CLOGS"
"3929583233","Calça Balão Dazzling Original Masculina Jeans Do 38 Ao 56","46","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"990629441","Kit 6 Pares Meias Lupo Cano Médio Esportivas Academia","46","FASHION","APPAREL","BASICS","KIT UNDERWEAR&UNDERWEAR","MLB-SOCKS"
"6577158254","Fio Elétrico 2,5mm Preto Cabo Flexível Rolo Com 100m Metros 750v Antichamas","46","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","CABLES & LAMP HOLDERS","MLB-ELECTRICAL_CABLES"
"4145597151","Kit Salva Registro 10 X 1 Universal Metal Sem Quebrar Parede","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","BATHROOM","BATHROOM ACCESSORIES","MLB-BATHROOM_SUPPLIES"
"5761658472","Kit Bandinha Infantil Com 10 Instrumentos Phx Tz10-1","46","T & B","TOYS AND GAMES","MUSICAL INSTRUMENT TOYS","MUSICAL INSTRUMENT TOYS","MLB-TOY_DRUMS"
"1893193228","Capacitor Cerâmico 10k 6kv 20%","46","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-ELECTROLYTIC_CAPACITORS"
"6543430284","Celular Samsung Galaxy A17 5g Com Ia, 128gb, 4gb Ram, Câm De 50mp, Tela De 6.7 , Nfc, Ip54 - Cinza","46","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES","SMARTPHONES","MLB-CELLPHONES"
"5836281538","Blister Quadruplo Pokémon Mega Evolução Golduck - Pokémon Português","46","T & B","TOYS AND GAMES","BOARD AND CARD GAMES","CARDS GAME","MLB-TRADING_CARD_GAMES"
"6256410052","Kit Com 10 Rolos De Filme Stretch 10cm - Com Aplicador Branco","46","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-PACKAGING_ROLLS"
"5159053926","Kit 10 Disco De Corte De Ferro Metais 230x3x22,2 9 Polegadas Marca Mfl","46","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","CUTTING ACC","MLB-CUTTING_AND_GRINDING_DISCS_AND_STONES"
"4423870779","Luva De Látex Talge - 100 Unidades Por Kit Tam M","46","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"3425645597","Maçarico Culinário Profissional Portátil Regulagem Flambar","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","OTHER KITCHEN SUPPLY","MLB-KITCHEN_SUPPLIES"
"5506789968","3 Organizador Gaveta Colmeia 6 Divisória Calcinha Cueca Meia Cor Transparente","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","ORGANIZATION","CLOTHING ORG","MLB-CLOTHES_WARDROBE_ORGANIZERS"
"5461193670","Curativo Transparente Rolo Filme 10cm X 10 Metros Pharma","46","HEALTH","HEALTH GOODS","PHARMACY ARTICLES","PHARMACY ARTICLES","MLB-PROTECTIVE_ADHESIVE_BANDAGES"
"5852446950","Kit Caneta Fine Line Cores Ponta Fina 0.4mm Cor Da Ti Tinta Kit 24 Cores Corpo Colorido","46","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","PEN, PENCILS & ACC","MLB-PENS"
"4926545924","Lenço De Papel Kleenex Descartável 100 Folhas 12,7cm X21,2cm Adulto","46","HEALTH","HEALTH GOODS","PHARMACY ARTICLES","PHARMACY ARTICLES","MLB-FACIAL_TISSUES"
"5908891768","Kit 10 Spot De Embutir Led 12w Redonda Br 3000k 4000k 6500k","46","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"5729359262","Calça Feminina Cargo Streetwear Skatista 34 Ao 44 + 3 Cores","46","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"2029570849","Creme Dental Para Branqueamento Colgate Total Whitening 180g","46","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","ORAL CARE","MLB-TOOTHPASTES"
"6717759502","Modem Huawei E1553","46","TECHNOLOGY","IT APPLIANCES","CONNECTIVITY & NETWORKS","MODEMS","MLB-MODEMS"
"6207125946","Spot Duplo Embutido Recuado Par20 + Lâmpada 4000k Branco  Neutro 127/220v","46","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"4101051159","Relógio Termo Higrômetro Digital Com Sensor Externo Interno Medidor De Temperatura Umidade Ar Termômetro De Ambiente Tumblr","46","CONSTRUCTION & INDUSTRY","TOOLS","MEASURING TOOLS","AMBIENT","MLB-HYGROMETERS"
"2062178334","Alianças Casamento Banhada Ouro 18k 6mm + Anel Solitario","46","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"4187676583","Disjuntor Monopolar Elgin 6a 10a 16a 20a 25a 32a 40a 50a 63a","46","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","SWITCHES AND PLUGS","MLB-CIRCUIT_BREAKERS"
"3820485934","Prato Em Formato De Pão De Porcelana 18cm","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DINNERWARE","MLB-DISHES_PLATES"
"5207288852","Central Multimídia Espelhamento 1 Din 7  Mp5 Usb Bluetooth","46","VEHICLE PARTS & ACCESSORIES","ACC VEHICULAR MULTIMEDIA","VEHICULAR STEREOS & SCREENS","VEHICULAR STEREOS","MLB-VEHICLE_MULTIMEDIA_SYSTEMS"
"6193266760","Fita Cob Super Led 5 Metros 360led/m Ip20 Alto Brilho Luz Branco-frio S/ Fonte 12v","46","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"4095730671","Bandeja Decorativa Espelhada Luxo Orgânica Lavabo Multiuso","46","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","SERVEWARE","MLB-SERVING_AND_HOME_TRAYS"
"4376485455","Suporte Triarticulado Para Tv 32 A 55 De Parede 3 Regulagens Articulado Inclinável Com Giro Em Aço Reforçado 3 Posições E Suporta 22kg","46","HOME ELECTRONICS","TELEVISIONS & STREAMING DEVICES","TELEVISIONS ACCESSORIES","TELEVISIONS ACCESSORIES","MLB-TV_AND_MONITOR_STANDS_AND_WALL_HANGERS"
"5468420918","Câmera De Segurança Intelbras 1000 Vhl 1120 B Cor Branco","46","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"3750434012","Silicone Pu 40 Cola Fix Adesivo Selante Branco 387g Tek Bond Branco","46","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-GLUES_AND_ADHESIVES"
"6362010476","Cuba De Vidro Quadrada 31cm Incolor Para Banheiros E Lavabo Tampo Moderno Pia De Sobrepor Transparente Brilhante","46","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","SINKS","MLB-BATHROOM_SINKS"
"5017400186","Origami Para Crianças","46","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"4140492721","Repelente Pastilha Elétrico Óleo De Citronela Sbp Noites Tranquilas Pacote Leve 10 Pague 12 Unidades Refil","46","CPG","CPG HOME CARE","INSECTICIDES","INSECTICIDES","MLB-HOME_REPELLENTS"
"5646437394","Painel Led Alu 18w 4000k Emb. Quadrado 110v/220v 22cm Avant Estrutura Branco 127/220v","46","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"4442928119","Regata Feminina Alça Fina Poliamida Premium Forrada Alcinha","46","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-BLOUSES"
"5343072876","Fita Dupla Face Velcro Qwik Tie Para Organização 19mm X 3,6m Preta Preto","46","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","CABLES & ACCESSORIES","MLB-CABLE_ORGANIZERS"
"4796810570","Absorvente Protetor Masculino Noturno Level 3 Tena Men 8un","46","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","FEMENINE CARE","MLB-SANITARY_PADS"
"5108149338","Calça De Capoeira Infantil Branca Brasilwear Abada Reforçado","46","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-SPORT_PANTS"
"6418459568","Rfiltro De Água Side By Side Brastemp Brs62 Brs70h Zo","45","HOME ELECTRONICS","HOUSEHOLD APPLIANCES PARTS","REFRIGERATION PARTS","REFRIGERATOR & FREEZER PARTS","MLB-REFRIGERATOR_WATER_FILTERS"
"5933355606","Kit Par De Luvas Térmicas Forno Cozinha Alta Temperatura Amarelo","45","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","COOKWARE","MLB-KITCHEN_POTHOLDERS_AND_OVEN_MITTS"
"6550333430","Descascador Elétrico De Alimentos Alho Legumes Frutas  127/220v","45","HOME ELECTRONICS","SMALL APPLIANCES","KITCHEN","ELECTRIC KITCHEN TOOLS","MLB-ELECTRIC_VEGETABLE_AND_FRUIT_PEELERS"
"4112253247","Curativo Excilon 10x10cm C/ 2un  Traqueostomia Covidien","45","HEALTH","HEALTH GOODS","PHARMACY ARTICLES","PHARMACY ARTICLES","MLB-PROTECTIVE_ADHESIVE_BANDAGES"
"3533915793","Camiseta Infantil Básica Lisa Tradicional 100%algodão Oferta","45","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5513840934","Gancho Cabide De Parede Autoadesivo Quadrado Inox Escovado","45","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION ACC","MLB-BATHROOM_HOOKS"
"3964940799","Porta Papel Higiênico Em Aço Inox Premium Adesivo 3m Cor Prateado Parede Luxo","45","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","BATHROOM","BATHROOM ACCESSORIES","MLB-TOILET_PAPER_HOLDERS"
"3227315624","Absorvente Médio Com Aplicador 8 Unidades Intimus","45","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","FEMENINE CARE","MLB-TAMPONS"
"2772446833","Kit 10 Copos De Vidro Para Decoração, Vela Ou Patê 150ml Transparente","45","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","SERVEWARE","MLB-KITCHEN_BOWLS"
"5849907368","Headset Poly Plantronics Blackwire C3210 Usb","45","TECHNOLOGY","WEARABLES","HEADPHONES","HEADPHONES","MLB-HEADSET_TELEPHONES"
"6551362736","Lixeira Metal Aramado Telada Cesto Lixo Escritório 10 Litros Cor Preto","45","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","CLEANING & LAUNDRY","HOME CLEANING","MLB-WASTE_BASKETS"
"4103225639","Kit Banho Wever Cosméticos: Esfoliante + Gel Banho + Brinde","45","BEAUTY","BEAUTY PERSONAL CARE","PERSONAL CARE KITS","PERSONAL CARE KITS","MLB-SKIN_CARE_KITS"
"5333865960","Bulbo Led 200w 8000k E27 E40 Iluminação Forte Galpão Potente 127/220v Branco-frio","45","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"4449777729","Organizador Mesa Porta Canetas Lápis 4 Divisões Escritorio","45","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","PEN, PENCILS & ACC","MLB-DESK_ORGANIZERS_AND_PENCIL_HOLDERS"
"4570628603","Fita Adesiva Multiuso Silver Tape 4,8cm X 5m Alta Fixação Cor Amarelo Lisa","45","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-ADHESIVE_TAPES"
"2022924097","Colete Faixa Sinalizador Refletivo Trabalho  Proteção Obras Verde","45","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-REFLECTIVE_VESTS"
"5821049660","Discos Desbaste Diamantado Loja Tudo Online Concreto Mármore Kit 3 Esmerilhadeira Dourado","45","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","CUTTING ACC","MLB-CUTTING_AND_GRINDING_DISCS_AND_STONES"
"5800409118","Fita Led Rgb 5050 5m Ip65  Controle Remoto  Fonte 12v Bivolt Rgb 127/220v 12v","45","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"4209770243","Jogo Lençol Elástico Casal Queen Size Box 4 Peças 400 Fios","45","FURNISHING & HOUSEWARE","TEXTILES","BEDROOM TEXTILES","SHEETS & PILLOW COVERS","MLB-BED_SHEETS"
"2783614745","Lâmpada Com Sensor 12w  De Presença Branco Frio Bivolt  Branco-frio","45","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"5550821870","Lacre Autenticidade 1000 Tag De Roupas Inviolável Segurança Etiqueta Pino Com Trava Pendurar Etiquetas Preto","45","CONSTRUCTION & INDUSTRY","INDUSTRY","COMMERCE EQUIPMENT","COMMERCE EQUIPMENT","MLB-TAG_PINS"
"6155120788","Caixa Tomadas Embutir Na Mesa, Hdmi, Escritório, Caixa Vazia Preto","45","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","SWITCHES AND PLUGS","MLB-ELECTRICAL_OUTLETS"
"5214001148","Conexão Aço Inox 304 Redução Niple Macho 1/2 X Macho 1/4","45","CONSTRUCTION & INDUSTRY","CONSTRUCTION","PLUMBING","PIPES AND TUBES","MLB-HYDRAULIC_CONNECTING_COUPLERS_AND_ELBOWS"
"6247090712","Jogo Chave Allen Longa Corneta 1,5mm A 10mm 9 Peças Aço Cromo Vanádio","45","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","MANUAL TOOLS FIXING","MLB-WRENCHES"
"5773064338","Copo De Papel 180ml Kraft Descartável Papel Biodegradável Bello Festas C/ 100un","45","CONSTRUCTION & INDUSTRY","INDUSTRY","GASTRONOMY & HOSPITALITY","GASTRONOMY & HOSPITALITY","MLB-DISPOSABLE_CUPS"
"4013235199","Sabonete Líquido De Glicerina Tradicional Granado Bebê - 250ml","45","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-LIQUID_HAND_AND_BODY_SOAPS"
"4191038053","Multilaser Twist Pd589 Pendrive Preto 32gb Liso","45","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","STORAGE","PEN DRIVES","MLB-PENDRIVES"
"4043152289","Loreal Profissional Vitamino Color Shampoo 300 Ml","45","BEAUTY","HAIR","HAIR","HAIR CARE","MLB-HAIR_SHAMPOOS_AND_CONDITIONERS"
"3496263445","Fita Adesiva Vedação Pvc Impermeável Banheiro Pia Box Rodapé Branco Fita Adesiva Vedação","45","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-ADHESIVE_TAPES"
"4461571047","Cinta Catraca Carga 5 Toneladas 10 Metros Caminhão Amarrar Cor Laranja S-forte","45","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","LIFTING AND TRACTION","MLB-TIE_DOWN_STRAPS"
"5671236132","Short Bermuda Masculino Adulto Brim Sarja Verão Social Cores","45","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"6483028296","Velcro Adesivo Bolinha 1,5cm 100 Pares Cola Forte Premium Branco","45","FURNISHING & HOUSEWARE","HABERDASHERY","HABERDASHERY","HABERDASHERY","MLB-HOOK_AND_LOOP_FASTENERS"
"3273565741","Desodorante Antitranspirante Secret Gel Flor De Laranjeira 45 G","45","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","DEODORANTS","MLB-DEODORANTS"
"5889742640","500 Estalos Biribinha De Salão Brinquedo 50 Caixinhas C/10","45","T & B","PARTY","PARTY COSTUMES & ACCESSORIES","PARTY COSTUMES & ACCESSORIES","MLB-PARTY_BRACELETS_AND_NECKLACES"
"6108405722","Gel Condutor Ultrassom Clinico Contato 5kg Bag Bioeccoli Incolor Inodoro","45","BEAUTY","BEAUTY PERSONAL CARE","BODY CARE","BODY CARE","MLB-BODY_SKIN_CARE_PRODUCTS"
"5353372156","Calça Jeans Feminina Wide Leg Cintura Alta Pantalona","45","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"5387656446","Kit 10 Unidades Lousa Magica Tablet Lcd 8.5 Polegadas Aleatório","45","T & B","TOYS AND GAMES","ART & CRAFT","BOARDS","MLB-MAGNETIC_DRAWING_BOARDS"
"3800783777","Vestido Midi Linho Com Fenda Elegante E Alças Confortáveis","45","FASHION","APPAREL","CLOTHING","DRESSES","MLB-DRESSES"
"5022472762","Aquabook Veículos","45","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"3884078447","Conexão Cotovelo 90° Inox 304 Rosca Bsp Ø 1/2  Joelho","45","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","OTHER TOOLS ACC","MLB-TOOL_ACCESSORIES_AND_REPLACEMENTS"
"4166561429","Painel Plafon Led Sobrepor 18w Biv 6500k Quadrado Ourolux","45","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"4604994605","Pote Porta Frios C/ Escorredor Tampa C/ Travas 2 Divisórias Cor Transparente Plasútil Presunto Queijo Muçarela","45","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","FOOD STORAGE","MLB-FOOD_STORAGE_CONTAINERS"
"3832134157","Lâmpada Led Par 20 Avant 7w Branco Quente Luz 2700k 127/220v","45","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"4440079071","Par Alianças Compromisso Namoro Prata 4mm + Caixinha C/anel","45","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"1785355969","Robe Roupão Cetim Noiva Madrinha Sem Hobby Casamento Bordado","45","FASHION","APPAREL","CLOTHING","OTHER APPAREL","MLB-ROBES"
"4080072101","Bota Botina Em Couro Segurança Marluvas 10vb48 Bp Vulcaflex","45","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"6427944786","Adaptador Displayport Para Hdmi Fêmea Cabo Dp Para Hdmi 4k Full Hd 1080p 60hz - U Maisu","45","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"6659397716","Vaseline Lip Therapy  Hidratante Labial Lip Balm Importado","45","BEAUTY","BEAUTY PERSONAL CARE","FACIAL CARE","FACIAL CARE","MLB-LIP_BALMS"
"4608250092","Plus Do Brasil Cabo De Força Tripolar Para Fonte Notebook Tv Laptop Compativel Com Dell LG Samsung Padrão Mickey Br Certificado Inmetro - Fabricado No Brasil Preto 127/220v","45","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","CABLES & ACCESSORIES","MLB-POWER_CORDS"
"4068552245","Escova Manual Aco Carbono 4 Fileiras Cabo De Madeira  Sparta","45","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","CUTTING AND ROUGHING","MLB-HAND_WIRE_BRUSHES"
"5235246730","Painel Led Alu 18w 3000k Emb. Redondo 110v/220v 22cm Avant 3000k 127/220v Branco","45","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"5199342192","Refletor Led Linear Conecta Led 400w Branco Frio 6500k Preto Ip68 127/220v","45","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-FLOOD_LIGHTS"
"5984884400","Cola Bastão Leo & Leo 40g - 6 Unidades","45","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-GLUES_AND_ADHESIVES"
"4556029828","Calendario Cubo De Mesa Permanente Madeira Black White Decor","45","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","OTHER OFFICE & SCHOOL SUPPLIES","MLB-CALENDARS"
"4017654900","Calça Brim Uniforme Trabalho Mecânico Construção Civil","45","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-WORK_PANTS"
"1442327109","Conversor Adaptador Dvi-d 24+1 Macho P/ Vga 15 Pinos Fêmea","45","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
